ChannelTitle,Title,Published_date,Views,Likes,Comments
blue brown,imaginary interest rates ep lockdown live math,2020-05-01,750073,15241,1046
blue brown,euler formula graph duality,2015-06-21,472399,11512,360
alex analyst,excel dataanalyst dataanalysis,2023-09-18,14170,1146,20
freecodecamp org,build deploy ai saas reoccurring revenue next js openai stripe tailwind vercel,2023-09-18,267943,8101,299
freecodecamp org,self taught programmer job,2018-06-01,177908,6061,184
freecodecamp org,brief history javascript talk brendan eich creator javascript,2018-04-27,12751,385,8
freecodecamp org,react scrollspy component p live coding jesse,2018-04-23,5462,40,1
freecodecamp org,populating nextjs pages wordpress data via graphql part p live coding jesse,2017-12-15,2033,40,2
freecodecamp org,react project day live coding jesse,2017-08-04,2368,21,2
freecodecamp org,dom nodes beau teaches javascript,2017-04-28,33167,692,13
freecodecamp org,get current url javascript jquery beau teaches javascript,2017-04-07,5695,110,3
freecodecamp org,maths programmers sets universe complements examples,2016-11-22,8453,99,3
blue brown,attention transformers visually explained chapter deep learning,2024-04-07,1586606,46521,1608
blue brown,essence calculus,2017-04-28,9274826,252618,7028
blue brown,cross products chapter essence linear algebra,2016-09-01,1868039,32565,769
alex analyst,else statements python python beginners,2022-11-15,48501,1283,27
alex analyst,pros cons working remote alex analyst show episode,2022-03-29,7096,276,161
alex analyst,data analyst resume reviewing data analyst resumes,2020-02-24,26012,549,39
freecodecamp org,greedy algorithms tutorial solve coding challenges,2022-06-27,323370,10685,243
freecodecamp org,taxes freelance developers full course,2022-03-23,48900,1332,76
freecodecamp org,project euler challenges coding challenges florin,2020-06-03,18283,357,15
freecodecamp org,reviewing merging pull requests live coding jesse,2018-01-23,1688,45,0
freecodecamp org,chickens pigs agile software development,2017-07-26,9293,109,8
freecodecamp org,dates beau teaches javascript,2017-06-09,29905,514,15
freecodecamp org,maths programmers sets set operators,2016-11-12,14238,160,9
freecodecamp org,big notation examples,2015-09-21,194117,1716,92
blue brown,cute probability fact part,2024-09-10,234058,12148,96
blue brown,olympiad level counting generating functions,2022-05-23,1938748,67075,2749
alex analyst,shiny python setup install deploying first shiny app,2024-06-25,7657,249,32
alex analyst,diy data analyst curriculum using udemy,2023-01-24,39158,1431,119
alex analyst,interviewing ken jee face data science youtube,2022-08-23,7185,254,15
alex analyst,data analyst question answer answering youtube questions,2020-07-22,4650,173,67
freecodecamp org,create elementor wordpress website elementor tutorial beginners,2022-07-25,71538,1811,75
freecodecamp org,ios development course use swift uikit build netflix clone,2022-02-15,312292,7071,284
freecodecamp org,build data science apps python streamlit full course,2021-01-07,1275297,30848,535
freecodecamp org,award winning javascript games js kgames winners,2020-12-31,63765,1775,91
freecodecamp org,chicken nuggets itertools python basics sam,2020-10-06,19109,575,8
freecodecamp org,sexy typography css tutorial day css days,2018-09-12,48714,879,39
freecodecamp org,learn python full course beginners tutorial,2018-07-11,45015300,1053635,44576
freecodecamp org,definition ready agile software development,2017-06-22,26143,295,7
freecodecamp org,tradeoff matrix agile software development,2017-06-16,8282,156,0
alex analyst,xlookup excel excel tutorials beginners,2021-12-28,222097,4808,184
freecodecamp org,award winning javascript games js kgames winners,2022-02-01,54105,1412,45
freecodecamp org,find freelance jobs,2020-11-30,80161,3776,97
freecodecamp org,css full course includes flexbox css grid tutorials,2018-12-27,921985,18148,494
freecodecamp org,amazon alexa skill development live stream day,2018-07-12,1885,32,0
freecodecamp org,learn c programming oop dr chuck feat classic book kernighan ritchie,2024-05-29,253871,9214,352
freecodecamp org,web development python tutorial flask dynamic database driven web apps,2023-02-16,396820,7664,435
freecodecamp org,build deploy portfolio website full tutorial course,2020-02-18,871688,20674,476
freecodecamp org,memory intro computer science harvard cs,2019-01-25,143865,2788,87
freecodecamp org,building website team page live coding jesse,2017-05-04,6396,116,16
alex analyst,would become data analyst start month plan,2023-12-26,326359,13189,392
alex analyst,data engineer vs data analyst right,2020-12-15,84314,2764,146
freecodecamp org,full stack tutorial hotel management site w next js react sanity io tailwind stripe,2023-12-19,158744,4441,116
freecodecamp org,jenkins tutorial deploy test server docker linux full course,2022-09-16,243144,6110,128
freecodecamp org,typescript gamedev tutorial create arkanoid game,2021-02-25,54247,1505,54
freecodecamp org,ultimate freelancing guide web developers make money freelance programming,2020-01-15,527972,17288,289
freecodecamp org,intro html css tutorial,2019-06-10,74311,1472,64
freecodecamp org,react node salesforce api p live coding jesse,2018-08-13,13298,178,1
freecodecamp org,beau teaches javascript,2017-03-24,34784,644,19
freecodecamp org,java testing selenium course,2024-08-26,32591,985,56
freecodecamp org,firebase tutorial beginners build mobile app html css javascript,2023-04-12,211432,7085,353
freecodecamp org,natural language processing spacy python course beginners,2021-09-27,583178,9961,340
freecodecamp org,java testing junit crash course,2021-01-12,333701,5773,102
freecodecamp org,pytorch images logistic regression deep learning pytorch zero gans part,2020-11-28,46821,1075,24
freecodecamp org,build tetris react gamedev tutorial react hooks,2019-08-14,167045,3578,178
freecodecamp org,hackathon live demos freecodecamp jamstack hackathon top teams,2018-11-15,19458,221,13
freecodecamp org,image manipulation css tutorial day css days,2018-09-17,19538,358,8
freecodecamp org,data structures algorithms javascript full course beginners,2018-09-04,1048891,24194,521
freecodecamp org,gentle introduction data science talk marc garcia,2018-03-24,3876,85,3
freecodecamp org,react masonry layout live coding jesse,2017-05-31,8571,76,1
freecodecamp org,git github used git commands,2016-09-23,52013,693,10
freecodecamp org,computer basics software,2015-07-17,31512,0,4
blue brown,tattoos math,2017-01-06,752014,23335,985
alex analyst,data analyst portfolio project data cleaning sql project,2021-05-25,420099,8010,870
freecodecamp org,asp net core tutorial full auction app,2024-02-08,68661,1431,57
freecodecamp org,palm api course build generative ai apps,2023-11-15,67338,1674,91
freecodecamp org,python power leap year,2023-08-12,97108,4303,62
freecodecamp org,microsoft power platform fundamentals pl full course pass exam,2023-06-13,226538,3481,145
freecodecamp org,code reddit clone react next js firebase v chakra ui full course,2023-01-25,140122,3804,201
freecodecamp org,docker containers kubernetes fundamentals full hands course,2022-10-12,800474,16832,248
freecodecamp org,code game using javascript html css w free game assets tutorial,2022-09-28,170807,4836,208
freecodecamp org,webgpu tutorial advanced graphics web course,2022-03-16,104806,2381,73
freecodecamp org,using public api tutorial beginners,2018-11-26,66741,1333,49
freecodecamp org,statistics probability first steps road data science,2018-06-29,33362,653,17
freecodecamp org,networks network interface card,2016-09-23,29833,452,13
freecodecamp org,computer security tips beginners,2015-09-23,26766,179,10
freecodecamp org,computer basics source code works,2015-07-17,60694,0,25
blue brown,gradient descent neural networks learn chapter deep learning,2017-10-16,7028839,149728,3178
alex analyst,sql vs nosql difference,2022-05-03,60555,1824,67
alex analyst,intermediate sql tutorial case statement use cases,2020-04-02,295980,7204,428
freecodecamp org,stay home mom developer age freecodecamp podcast,2024-03-15,32877,810,82
freecodecamp org,python platformer game tutorial beginners,2023-03-20,258829,6933,207
freecodecamp org,loops work python,2023-02-09,128420,6155,31
freecodecamp org,django rest framework course build web apis python,2022-11-28,244692,5087,239
freecodecamp org,build crm google sheets postgresql stripe api tutorial ecommerce course,2021-12-21,710114,15623,337
freecodecamp org,java beginner course get started coding java,2021-03-25,146849,3996,182
freecodecamp org,deep learning pytorch live course working images logistic regression part,2020-05-30,74020,1594,64
freecodecamp org,five ws atomic design,2018-08-16,12661,221,8
freecodecamp org,debugging node js paul irish,2018-06-14,5776,181,4
freecodecamp org,selecting changing website elements dom manipulation beau teaches javascript,2017-04-17,133422,1909,47
alex analyst,amazon athena aws aws fundamentals,2024-09-17,1943,62,6
alex analyst,aws setup ui walkthough aws,2024-08-20,4491,183,14
alex analyst,best website practice technical interview questions,2022-04-05,19419,670,56
alex analyst,top major red flags job descriptions,2021-11-18,18329,961,71
freecodecamp org,build complete android app firebase full course kotlin,2021-01-05,92679,2334,80
freecodecamp org,image classification convolutional neural networks deep learning pytorch zero gans,2020-12-12,86744,1938,28
freecodecamp org,tkinter calculator python basics sam,2020-10-20,30606,896,28
freecodecamp org,deep learning pytorch live course gans image generation part,2020-06-27,46311,887,25
freecodecamp org,linux ethical hackers kali linux tutorial,2019-07-05,5696797,109824,2654
freecodecamp org,symfony php framework tutorial full course,2019-05-09,395699,4255,262
freecodecamp org,using algolia search react p live coding jesse,2018-09-21,10576,133,15
freecodecamp org,full stack todo list tutorial using vue js adonisjs,2018-05-23,123703,1337,89
freecodecamp org,react markdown previewer code vlog,2017-02-17,2438,30,2
blue brown,group theory abstraction dimensional monster,2020-08-19,3065010,115960,5564
blue brown,riemann zeta function visualizing analytic continuation,2016-12-09,4714228,96380,3978
freecodecamp org,generators classes python basics sam,2020-09-01,24487,722,21
freecodecamp org,lockdownconf developers adapting coronavirus conference panels,2020-04-14,54512,1840,28
freecodecamp org,python django web framework full course beginners,2019-01-02,4410135,52840,1814
freecodecamp org,supports rule css tutorial day css days,2018-10-04,7952,156,6
freecodecamp org,functional programming scala,2018-07-17,86435,1361,39
freecodecamp org,nextjs custom routing p live coding jesse,2018-01-16,2770,36,2
freecodecamp org,array iteration methods map filter reduce every find findindex foreach,2017-03-10,129964,3524,125
alex analyst,wife answers subscribers questions alex analyst show episode,2021-06-03,6348,240,108
freecodecamp org,react native macos app tutorial book management system,2024-08-22,25307,642,23
freecodecamp org,crud api tutorial node express mongodb,2024-02-14,244377,6480,253
freecodecamp org,build deploy instagram clone react firebase tutorial,2023-11-30,152334,4283,157
freecodecamp org,free foundational c certification microsoft full course,2023-08-28,190601,6388,226
freecodecamp org,binary tree algorithms technical interviews full course,2021-10-18,716883,18597,398
freecodecamp org,build instagram clone react native firebase firestore redux expo full course,2020-12-22,433083,10338,631
freecodecamp org,data augmentation regularization resnets deep learning pytorch zero gans,2020-12-19,26703,619,9
freecodecamp org,python main function door game python basics sam,2020-12-08,28797,762,13
